idx,image_filename,ra,dec,extended_label,t01_smooth_or_features_a01_smooth_count,t01_smooth_or_features_a01_smooth_weight,t01_smooth_or_features_a01_smooth_fraction,t01_smooth_or_features_a01_smooth_weighted_fraction,t01_smooth_or_features_a01_smooth_debiased,t01_smooth_or_features_a01_smooth_flag,t01_smooth_or_features_a02_features_or_disk_count,t01_smooth_or_features_a02_features_or_disk_weight,t01_smooth_or_features_a02_features_or_disk_fraction,t01_smooth_or_features_a02_features_or_disk_weighted_fraction,t01_smooth_or_features_a02_features_or_disk_debiased,t01_smooth_or_features_a02_features_or_disk_flag,t01_smooth_or_features_a03_star_or_artifact_count,t01_smooth_or_features_a03_star_or_artifact_weight,t01_smooth_or_features_a03_star_or_artifact_fraction,t01_smooth_or_features_a03_star_or_artifact_weighted_fraction,t01_smooth_or_features_a03_star_or_artifact_debiased,t01_smooth_or_features_a03_star_or_artifact_flag,t02_edgeon_a04_yes_count,t02_edgeon_a04_yes_weight,t02_edgeon_a04_yes_fraction,t02_edgeon_a04_yes_weighted_fraction,t02_edgeon_a04_yes_debiased,t02_edgeon_a04_yes_flag,t02_edgeon_a05_no_count,t02_edgeon_a05_no_weight,t02_edgeon_a05_no_fraction,t02_edgeon_a05_no_weighted_fraction,t02_edgeon_a05_no_debiased,t02_edgeon_a05_no_flag,t03_bar_a06_bar_count,t03_bar_a06_bar_weight,t03_bar_a06_bar_fraction,t03_bar_a06_bar_weighted_fraction,t03_bar_a06_bar_debiased,t03_bar_a06_bar_flag,t03_bar_a07_no_bar_count,t03_bar_a07_no_bar_weight,t03_bar_a07_no_bar_fraction,t03_bar_a07_no_bar_weighted_fraction,t03_bar_a07_no_bar_debiased,t03_bar_a07_no_bar_flag,t04_spiral_a08_spiral_count,t04_spiral_a08_spiral_weight,t04_spiral_a08_spiral_fraction,t04_spiral_a08_spiral_weighted_fraction,t04_spiral_a08_spiral_debiased,t04_spiral_a08_spiral_flag,t04_spiral_a09_no_spiral_count,t04_spiral_a09_no_spiral_weight,t04_spiral_a09_no_spiral_fraction,t04_spiral_a09_no_spiral_weighted_fraction,t04_spiral_a09_no_spiral_debiased,t04_spiral_a09_no_spiral_flag,t05_bulge_prominence_a10_no_bulge_count,t05_bulge_prominence_a10_no_bulge_weight,t05_bulge_prominence_a10_no_bulge_fraction,t05_bulge_prominence_a10_no_bulge_weighted_fraction,t05_bulge_prominence_a10_no_bulge_debiased,t05_bulge_prominence_a10_no_bulge_flag,t05_bulge_prominence_a11_just_noticeable_count,t05_bulge_prominence_a11_just_noticeable_weight,t05_bulge_prominence_a11_just_noticeable_fraction,t05_bulge_prominence_a11_just_noticeable_weighted_fraction,t05_bulge_prominence_a11_just_noticeable_debiased,t05_bulge_prominence_a11_just_noticeable_flag,t05_bulge_prominence_a12_obvious_count,t05_bulge_prominence_a12_obvious_weight,t05_bulge_prominence_a12_obvious_fraction,t05_bulge_prominence_a12_obvious_weighted_fraction,t05_bulge_prominence_a12_obvious_debiased,t05_bulge_prominence_a12_obvious_flag,t05_bulge_prominence_a13_dominant_count,t05_bulge_prominence_a13_dominant_weight,t05_bulge_prominence_a13_dominant_fraction,t05_bulge_prominence_a13_dominant_weighted_fraction,t05_bulge_prominence_a13_dominant_debiased,t05_bulge_prominence_a13_dominant_flag,t06_odd_a14_yes_count,t06_odd_a14_yes_weight,t06_odd_a14_yes_fraction,t06_odd_a14_yes_weighted_fraction,t06_odd_a14_yes_debiased,t06_odd_a14_yes_flag,t06_odd_a15_no_count,t06_odd_a15_no_weight,t06_odd_a15_no_fraction,t06_odd_a15_no_weighted_fraction,t06_odd_a15_no_debiased,t06_odd_a15_no_flag,t07_rounded_a16_completely_round_count,t07_rounded_a16_completely_round_weight,t07_rounded_a16_completely_round_fraction,t07_rounded_a16_completely_round_weighted_fraction,t07_rounded_a16_completely_round_debiased,t07_rounded_a16_completely_round_flag,t07_rounded_a17_in_between_count,t07_rounded_a17_in_between_weight,t07_rounded_a17_in_between_fraction,t07_rounded_a17_in_between_weighted_fraction,t07_rounded_a17_in_between_debiased,t07_rounded_a17_in_between_flag,t07_rounded_a18_cigar_shaped_count,t07_rounded_a18_cigar_shaped_weight,t07_rounded_a18_cigar_shaped_fraction,t07_rounded_a18_cigar_shaped_weighted_fraction,t07_rounded_a18_cigar_shaped_debiased,t07_rounded_a18_cigar_shaped_flag,t08_odd_feature_a19_ring_count,t08_odd_feature_a19_ring_weight,t08_odd_feature_a19_ring_fraction,t08_odd_feature_a19_ring_weighted_fraction,t08_odd_feature_a19_ring_debiased,t08_odd_feature_a19_ring_flag,t08_odd_feature_a20_lens_or_arc_count,t08_odd_feature_a20_lens_or_arc_weight,t08_odd_feature_a20_lens_or_arc_fraction,t08_odd_feature_a20_lens_or_arc_weighted_fraction,t08_odd_feature_a20_lens_or_arc_debiased,t08_odd_feature_a20_lens_or_arc_flag,t08_odd_feature_a21_disturbed_count,t08_odd_feature_a21_disturbed_weight,t08_odd_feature_a21_disturbed_fraction,t08_odd_feature_a21_disturbed_weighted_fraction,t08_odd_feature_a21_disturbed_debiased,t08_odd_feature_a21_disturbed_flag,t08_odd_feature_a22_irregular_count,t08_odd_feature_a22_irregular_weight,t08_odd_feature_a22_irregular_fraction,t08_odd_feature_a22_irregular_weighted_fraction,t08_odd_feature_a22_irregular_debiased,t08_odd_feature_a22_irregular_flag,t08_odd_feature_a23_other_count,t08_odd_feature_a23_other_weight,t08_odd_feature_a23_other_fraction,t08_odd_feature_a23_other_weighted_fraction,t08_odd_feature_a23_other_debiased,t08_odd_feature_a23_other_flag,t08_odd_feature_a24_merger_count,t08_odd_feature_a24_merger_weight,t08_odd_feature_a24_merger_fraction,t08_odd_feature_a24_merger_weighted_fraction,t08_odd_feature_a24_merger_debiased,t08_odd_feature_a24_merger_flag,t08_odd_feature_a38_dust_lane_count,t08_odd_feature_a38_dust_lane_weight,t08_odd_feature_a38_dust_lane_fraction,t08_odd_feature_a38_dust_lane_weighted_fraction,t08_odd_feature_a38_dust_lane_debiased,t08_odd_feature_a38_dust_lane_flag,t09_bulge_shape_a25_rounded_count,t09_bulge_shape_a25_rounded_weight,t09_bulge_shape_a25_rounded_fraction,t09_bulge_shape_a25_rounded_weighted_fraction,t09_bulge_shape_a25_rounded_debiased,t09_bulge_shape_a25_rounded_flag,t09_bulge_shape_a26_boxy_count,t09_bulge_shape_a26_boxy_weight,t09_bulge_shape_a26_boxy_fraction,t09_bulge_shape_a26_boxy_weighted_fraction,t09_bulge_shape_a26_boxy_debiased,t09_bulge_shape_a26_boxy_flag,t09_bulge_shape_a27_no_bulge_count,t09_bulge_shape_a27_no_bulge_weight,t09_bulge_shape_a27_no_bulge_fraction,t09_bulge_shape_a27_no_bulge_weighted_fraction,t09_bulge_shape_a27_no_bulge_debiased,t09_bulge_shape_a27_no_bulge_flag
88,datafinal2/images\88.jpg,256.4620667,32.97539139,3,8,8.0,0.181999996,0.186000004,0.156000003,0,35,35.0,0.795000017,0.81400001,0.907999992,1,1,0.008,0.023,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,35,35.0,1.0,1.0,1.0,1,33,33.0,0.943000019,0.943000019,0.950132612,1,2,2.0,0.057,0.057,0.045721798,0,6,6.0,0.171000004,0.171000004,0.191595239,0,29,29.0,0.828999996,0.828999996,0.813870311,1,0,0.0,0.0,0.0,0.0,0,3,3.0,0.086000003,0.086000003,0.089442754,0,24,24.0,0.68599999,0.68599999,0.684513537,0,8,8.0,0.229000002,0.229000002,0.222996193,0,29,29.0,0.674000025,0.674000025,0.680442559,0,14,14.0,0.326000005,0.326000005,0.319679817,0,5,5.0,0.625,0.625,0.623610063,0,2,2.0,0.25,0.25,0.247591832,0,1,1.0,0.125,0.125,0.130522713,0,22,22.0,0.759000003,0.759000003,0.813532946,1,1,1.0,0.034000002,0.034000002,0.033925219,0,1,1.0,0.034000002,0.034000002,0.03365635,0,0,0.0,0.0,0.0,0.0,0,5,5.0,0.172000006,0.172000006,0.170420533,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0
89,datafinal2/images\89.jpg,123.470459,39.68970108,3,32,32.0,0.69599998,0.69599998,0.041000001,0,12,12.0,0.261000007,0.261000007,0.971000016,1,2,2.0,0.043000001,0.043000001,0.023,0,4,4.0,0.333000004,0.333000004,0.054444696,0,8,8.0,0.666999996,0.666999996,0.826438434,1,5,5.0,0.625,0.625,0.945434976,1,3,3.0,0.375,0.375,0.004717643,0,4,4.0,0.5,0.5,0.993016247,1,4,4.0,0.5,0.5,1.59e-05,0,0,0.0,0.0,0.0,0.0,0,4,4.0,0.5,0.5,0.557989635,0,4,4.0,0.5,0.5,0.528535004,0,0,0.0,0.0,0.0,0.0,0,1,1.0,0.023,0.023,0.034064725,0,43,43.0,0.976999998,0.976999998,0.951803685,1,0,0.0,0.0,0.0,0.0,0,7,7.0,0.218999997,0.218999997,0.149569266,0,25,25.0,0.781000018,0.781000018,0.985663237,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,1.0,0.25,0.25,0.845229336,1,0,0.0,0.0,0.0,0.0,0,3,3.0,0.75,0.75,0.844031057,1
90,datafinal2/images\90.jpg,138.5892639,3.907865524,2,37,37.0,0.841000021,0.841000021,0.741999984,0,4,4.0,0.090999998,0.090999998,0.179000005,0,3,3.0,0.068000004,0.068000004,0.081,0,0,0.0,0.0,0.0,0.0,0,4,4.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0,4,4.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0,4,4.0,1.0,1.0,1.0,1,1,1.0,0.25,0.25,0.1571501,0,2,2.0,0.5,0.5,0.657600832,0,1,1.0,0.25,0.25,0.270605941,0,0,0.0,0.0,0.0,0.0,0,14,14.0,0.340999991,0.340999991,0.580424743,0,27,27.0,0.658999979,0.658999979,0.425429859,0,26,26.0,0.684000015,0.684000015,0.666602424,0,12,12.0,0.316000015,0.316000015,0.268859827,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,1.0,0.067000002,0.067000002,0.02208415,0,1,1.0,0.067000002,0.067000002,0.050700371,0,9,9.0,0.600000024,0.600000024,0.399795967,0,4,4.0,0.26699999,0.26699999,0.023750687,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0
91,datafinal2/images\91.jpg,155.6005554,1.993275881,3,31,31.0,0.660000026,0.660000026,0.028000001,0,13,13.0,0.27700001,0.27700001,0.634000003,0,3,3.0,0.064000003,0.064000003,0.046999998,0,1,1.0,0.077,0.077,0.021909615,0,12,12.0,0.922999978,0.922999978,0.959374349,1,1,1.0,0.082999997,0.082999997,0.115978756,0,11,11.0,0.916999996,0.916999996,0.884927598,1,0,0.0,0.0,0.0,0.0,0,12,12.0,1.0,1.0,1.0,1,7,7.0,0.583000004,0.583000004,0.382683532,0,5,5.0,0.416999996,0.416999996,0.443708728,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,34,34.0,0.773000002,0.773000002,0.81393755,1,10,10.0,0.226999998,0.226999998,0.189130173,0,1,1.0,0.032000002,0.032000002,0.020018492,0,28,28.0,0.902999997,0.902999997,0.903000634,1,2,2.0,0.064999998,0.064999998,0.096437259,0,0,0.0,0.0,0.0,0.0,0,3,3.0,0.088,0.088,0.084478587,0,3,3.0,0.088,0.088,0.085404965,0,1,1.0,0.028999999,0.028999999,0.029361939,0,18,18.0,0.528999984,0.528999984,0.514273767,0,9,9.0,0.264999986,0.264999986,0.206250709,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,1.0,1.0,1
92,datafinal2/images\92.jpg,133.4139099,44.93519211,3,30,30.0,0.65200001,0.65200001,0.086000003,0,14,14.0,0.30399999,0.30399999,0.846000016,1,2,2.0,0.043000001,0.043000001,0.030999999,0,3,3.0,0.214000002,0.214000002,0.069934669,0,11,11.0,0.786000013,0.786000013,0.890205243,1,10,10.0,0.908999979,0.908999979,0.993443506,1,1,1.0,0.090999998,0.090999998,0.000504186,0,3,3.0,0.273000002,0.273000002,0.880637885,1,8,8.0,0.726999998,0.726999998,0.003450078,0,3,3.0,0.273000002,0.273000002,0.069580104,0,1,1.0,0.090999998,0.090999998,0.125634043,0,6,6.0,0.545000017,0.545000017,0.581393774,0,1,1.0,0.090999998,0.090999998,0.062603962,0,1,1.0,0.023,0.023,0.032377418,0,43,43.0,0.976999998,0.976999998,0.960338933,1,0,0.0,0.0,0.0,0.0,0,22,22.0,0.73299998,0.73299998,0.720237877,0,8,8.0,0.26699999,0.26699999,0.573415304,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,1.0,0.333000004,0.333000004,0.737120964,0,0,0.0,0.0,0.0,0.0,0,2,2.0,0.666999996,0.666999996,0.775374982,0
93,datafinal2/images\93.jpg,128.8421631,53.09476852,2,38,38.0,0.884000003,0.912999988,0.852999985,1,2,1.572999954,0.046999998,0.037999999,0.071000002,0,3,2.042000055,0.07,0.048999999,0.066,0,0,0.0,0.0,0.0,0.0,0,2,1.572999954,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0,2,1.572999954,1.0,1.0,1.0,1,1,0.573000014,0.5,0.363999993,0.999808112,1,1,1.0,0.5,0.635999978,4.8e-10,0,0,0.0,0.0,0.0,0.0,0,1,1.0,0.333000004,0.388999999,0.489638256,0,1,0.573000014,0.333000004,0.223000005,0.260646921,0,1,1.0,0.333000004,0.388999999,0.160783159,0,15,14.57299995,0.365999997,0.358999997,0.574314725,0,26,26.0,0.634000003,0.640999973,0.439020573,0,13,13.0,0.342000008,0.342000008,0.275670376,0,25,25.0,0.657999992,0.657999992,0.664210608,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,4,3.572999954,0.286000013,0.263000011,0.207962087,0,2,2.0,0.143000007,0.147,0.130971829,0,5,5.0,0.356999993,0.368000001,0.229151583,0,3,3.0,0.214000002,0.221000001,0.040638204,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0
94,datafinal2/images\94.jpg,184.866272,1.159205675,2,32,32.0,0.711000025,0.73299998,0.033,0,12,11.63700008,0.26699999,0.266000003,0.986000001,1,1,0.043000001,0.022,0.001,0.0,0,1,0.637000024,0.082999997,0.055,3.77e-05,0,11,11.0,0.916999996,0.944999993,0.980069504,1,2,2.0,0.181999996,0.181999996,0.556990416,0,9,9.0,0.818000019,0.818000019,0.319321067,0,4,4.0,0.363999993,0.363999993,0.984108074,1,7,7.0,0.635999978,0.635999978,0.000432221,0,1,1.0,0.090999998,0.090999998,0.015302495,0,6,6.0,0.545000017,0.545000017,0.6083244,0,3,3.0,0.273000002,0.273000002,0.373816108,0,1,1.0,0.090999998,0.090999998,0.022906557,0,15,15.0,0.340999991,0.344000012,0.507893039,0,29,28.63699913,0.658999979,0.656000018,0.488713984,0,22,22.0,0.688000023,0.688000023,0.68047643,0,10,10.0,0.312000006,0.312000006,0.235117184,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,4,4.0,0.26699999,0.26699999,0.261804639,0,9,9.0,0.600000024,0.600000024,0.338300784,0,2,2.0,0.133000001,0.133000001,0.01312799,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.637000024,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0
95,datafinal2/images\95.jpg,167.6069336,2.568329334,2,40,40.0,0.888999999,0.888999999,0.795000017,0,4,4.0,0.089000002,0.089000002,0.163000003,0,1,1.0,0.022,0.022,0.001,0,1,1.0,0.25,0.25,0.147159174,0,3,3.0,0.75,0.75,0.862561366,1,0,0.0,0.0,0.0,0.0,0,3,3.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0,3,3.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,3,3.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0,1,1.0,0.023,0.023,0.04516103,0,43,43.0,0.976999998,0.976999998,0.954921037,1,0,0.0,0.0,0.0,0.0,0,31,31.0,0.774999976,0.774999976,0.778033821,0,9,9.0,0.224999994,0.224999994,0.483956812,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0
96,datafinal2/images\96.jpg,214.7011719,61.83766174,2,1,1.0,0.025,0.025,0.0,0,35,35.0,0.875,0.875,1.0,1,4,4.0,0.100000001,0.100000001,0.044,0,0,0.0,0.0,0.0,0.0,0,35,35.0,1.0,1.0,1.0,1,25,25.0,0.713999987,0.713999987,0.960482536,1,10,10.0,0.286000013,0.286000013,0.002526558,0,33,33.0,0.943000019,0.943000019,0.999979842,1,2,2.0,0.057,0.057,1.61e-12,0,1,1.0,0.028999999,0.028999999,0.009649357,0,9,9.0,0.256999999,0.256999999,0.305185732,0,20,20.0,0.57099998,0.57099998,0.589502766,0,5,5.0,0.143000007,0.143000007,0.050844483,0,8,8.0,0.222000003,0.222000003,0.321836189,0,28,28.0,0.777999997,0.777999997,0.667970453,0,0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0,1,1.0,0.125,0.125,0.888520581,1,0,0.0,0.0,0.0,0.0,0,6,6.0,0.75,0.75,0.774137287,0,1,1.0,0.125,0.125,0.065366368,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0
97,datafinal2/images\97.jpg,146.5447083,2.51960063,3,40,40.0,0.800000012,0.815999985,0.823000014,1,7,7.0,0.140000001,0.143000007,0.270000011,0,3,2.009000063,0.059999999,0.041000001,0.035,0,2,2.0,0.286000013,0.286000013,0.217053267,0,5,5.0,0.713999987,0.713999987,0.795145632,0,2,2.0,0.400000006,0.400000006,0.710963847,0,3,3.0,0.600000024,0.600000024,0.184723754,0,1,1.0,0.200000003,0.200000003,0.831119828,1,4,4.0,0.800000012,0.800000012,0.270905975,0,0,0.0,0.0,0.0,0.0,0,1,1.0,0.200000003,0.200000003,0.198310655,0,4,4.0,0.800000012,0.800000012,0.742536491,0,0,0.0,0.0,0.0,0.0,0,1,1.0,0.021,0.021,0.035341598,0,46,46.0,0.978999972,0.978999972,0.964790104,1,5,5.0,0.125,0.125,0.100990195,0,35,35.0,0.875,0.875,0.878180825,1,0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,1.0,0.5,0.5,0.391586831,0,1,1.0,0.5,0.5,0.740883736,0
98,datafinal2/images\98.jpg,116.3005447,43.3575058,2,10,10.0,0.270000011,0.270000011,0.0,0,27,27.0,0.730000019,0.730000019,0.999000013,1,0,0.0,0.0,0.0,0.0,0,1,1.0,0.037,0.037,9.55e-05,0,26,26.0,0.963,0.963,0.98655876,1,3,3.0,0.115000002,0.115000002,0.348790968,0,23,23.0,0.88499999,0.88499999,0.547243073,0,11,11.0,0.423000008,0.423000008,0.977756565,1,15,15.0,0.577000022,0.577000022,0.003706921,0,1,1.0,0.037999999,0.037999999,0.007850466,0,16,16.0,0.61500001,0.61500001,0.653905785,0,5,5.0,0.192000002,0.192000002,0.309460216,0,4,4.0,0.153999999,0.153999999,0.060250786,0,18,18.0,0.486000001,0.486000001,0.649192815,0,19,19.0,0.513999999,0.513999999,0.341862186,0,7,7.0,0.699999988,0.699999988,0.701290347,0,3,3.0,0.300000012,0.300000012,0.234518941,0,0,0.0,0.0,0.0,0.0,0,18,18.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0
99,datafinal2/images\99.jpg,171.173172,-0.02287697,2,34,34.0,0.773000002,0.797999978,0.337000012,0,8,8.0,0.181999996,0.187999994,0.741999984,0,2,0.605000019,0.045000002,0.014,0.026000001,0,0,0.0,0.0,0.0,0.0,0,8,8.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0,8,8.0,1.0,1.0,1.0,1,1,1.0,0.125,0.125,0.975276683,1,7,7.0,0.875,0.875,1.09e-05,0,0,0.0,0.0,0.0,0.0,0,1,1.0,0.125,0.125,0.35477019,0,7,7.0,0.875,0.875,0.781164367,0,0,0.0,0.0,0.0,0.0,0,12,12.0,0.279000014,0.279000014,0.483303322,0,31,31.0,0.721000016,0.721000016,0.507197867,0,25,25.0,0.713999987,0.713999987,0.715250001,0,10,10.0,0.286000013,0.286000013,0.220744897,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,1.0,0.082999997,0.082999997,0.074308328,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,7,7.0,0.583000004,0.583000004,0.266479936,0,4,4.0,0.333000004,0.333000004,0.018799923,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0
100,datafinal2/images\100.jpg,147.9557037,48.44930649,2,27,27.0,0.691999972,0.691999972,0.02,0,11,11.0,0.282000005,0.282000005,0.958000004,1,1,1.0,0.026000001,0.026000001,0.023,0,4,4.0,0.363999993,0.363999993,0.188856243,0,7,7.0,0.635999978,0.635999978,0.81802602,1,1,1.0,0.143000007,0.143000007,0.420750972,0,6,6.0,0.856999993,0.856999993,0.543817309,0,2,2.0,0.333000004,0.333000004,0.973007708,1,4,4.0,0.666999996,0.666999996,0.001492415,0,0,0.0,0.0,0.0,0.0,0,3,3.0,0.42899999,0.42899999,0.518930201,0,4,4.0,0.57099998,0.57099998,0.58813618,0,0,0.0,0.0,0.0,0.0,0,2,2.0,0.052999999,0.052999999,0.089204334,0,36,36.0,0.947000027,0.947000027,0.90262906,1,0,0.0,0.0,0.0,0.0,0,15,15.0,0.555999994,0.555999994,0.529025888,0,12,12.0,0.444000006,0.444000006,0.821081412,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,1.0,0.5,0.5,0.511050138,0,0,0.0,0.0,0.0,0.0,0,1,1.0,0.5,0.5,0.372700336,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,4,4.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0
101,datafinal2/images\101.jpg,175.6333771,2.469710827,3,29,29.0,0.658999979,0.661000013,0.661000013,0,13,13.0,0.294999987,0.296000004,0.296000004,0,2,1.89199996,0.045000002,0.043000001,0.043000001,0,0,0.0,0.0,0.0,0.0,0,13,13.0,1.0,1.0,1.0,1,2,2.0,0.153999999,0.153999999,0.153999999,0,11,11.0,0.846000016,0.846000016,0.846000016,1,0,0.0,0.0,0.0,0.0,0,13,13.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0,1,1.0,0.077,0.077,0.077,0,9,9.0,0.691999972,0.691999972,0.691999972,0,3,3.0,0.231000006,0.231000006,0.231000006,0,19,19.0,0.451999992,0.451999992,0.451999992,0,23,23.0,0.547999978,0.547999978,0.547999978,0,28,28.0,0.966000021,0.966000021,0.966000021,1,1,1.0,0.034000002,0.034000002,0.034000002,0,0,0.0,0.0,0.0,0.0,0,19,19.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0
102,datafinal2/images\102.jpg,209.8623199,66.39635468,3,31,31.0,0.795000017,0.814999998,0.07,0,6,6.0,0.153999999,0.158000007,0.94599998,1,2,1.039000034,0.050999999,0.027000001,0.003,0,0,0.0,0.0,0.0,0.0,0,6,6.0,1.0,1.0,1.0,1,4,4.0,0.666999996,0.666999996,0.971255526,1,2,2.0,0.333000004,0.333000004,0.000946879,0,1,1.0,0.166999996,0.166999996,0.917185038,1,5,5.0,0.833000004,0.833000004,0.017192732,0,0,0.0,0.0,0.0,0.0,0,3,3.0,0.5,0.5,0.58295842,0,3,3.0,0.5,0.5,0.539710622,0,0,0.0,0.0,0.0,0.0,0,1,1.0,0.027000001,0.027000001,0.043661153,0,36,36.0,0.97299999,0.97299999,0.937749194,1,3,3.0,0.097000003,0.097000003,0.054331007,0,28,28.0,0.902999997,0.902999997,0.912751023,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0
